zip_code,sub_grade,grade,int_rate,term,fico_range_low,fico_range_high,inq_last_6mths,revol_util,addr_state,annual_inc,pub_rec,mths_since_last_record,loan_amnt,dti,emp_length,is_bad
336xx,B4,B,11.49,6,755,759,0,32.6,FL,96e3,0,0,25000,9.84,1,0
604xx,D1,D,15.62,3,735,739,0,47.1,IL,15e4,0,0,6400,19.91,6,0
920xx,A1,A,5.42,3,775,779,0,18.5,CA,36e3,0,0,4000,5.17,1,0
921xx,C3,C,13.99,3,695,699,3,66.5,CA,38400.0,0,0,3500,11.44,4,0
211xx,D3,D,16.49,3,660,664,0,0.0,MD,35e3,0,0,1800,18.75,5,0
308xx,B1,B,9.99,3,720,724,3,43.7,GA,67200.0,0,0,5000,23.66,2,0
840xx,E2,E,18.39,3,700,704,0,23.7,UT,48960.0,0,0,10000,14.58,1,0
201xx,B1,B,9.99,3,740,744,0,41.7,VA,136e3,0,0,21000,13.24,5,0
917xx,B5,B,11.99,6,730,734,0,68.0,CA,6e4,0,0,22325,23.16,3,0
937xx,A2,A,5.99,3,810,814,0,1.8,CA,6e4,0,0,10000,0.2,1,0
570xx,A5,A,8.49,3,715,719,0,49.6,SD,72e3,0,0,10000,10.58,1,1
331xx,C1,C,12.99,6,725,729,0,61.3,FL,88e3,0,0,20000,27.71,2,0
073xx,F5,F,21.74,3,670,674,0,70.6,NJ,75e3,0,0,15175,21.82,1,0
400xx,A5,A,8.49,3,720,724,2,64.1,KY,6e4,0,0,1800,18.2,9,0
320xx,A4,A,7.49,3,755,759,0,25.2,FL,11476.0,0,0,5700,7.22,1,0
176xx,B2,B,10.59,6,790,794,3,8.7,PA,45600.0,0,0,12000,16.79,0,0
980xx,A1,A,5.42,3,800,804,0,9.5,WA,1e5,0,0,12000,7.54,1,0
132xx,A1,A,5.42,3,795,799,0,7.9,NY,45992.0,0,0,10000,13.7,1,0
199xx,A3,A,6.99,3,755,759,0,26.9,DE,71e3,0,0,14000,12.27,1,0
554xx,B2,B,10.59,3,710,714,0,45.2,MN,28800.0,1,92,5000,21.0,1,0
730xx,A2,A,5.99,3,770,774,1,33.5,OK,84e3,0,0,10000,3.59,1,0
104xx,B4,B,11.49,6,760,764,1,26.5,NY,28e3,0,0,12000,9.21,3,1
104xx,B5,B,11.99,3,720,724,1,49.5,NY,47e3,0,0,19000,19.4,4,0
957xx,C3,C,13.99,6,735,739,1,41.0,CA,105e3,0,0,20000,7.67,9,0
708xx,A4,A,7.49,3,760,764,0,38.4,LA,56e3,0,0,15000,12.19,4,0
015xx,B4,B,11.49,3,705,709,1,48.2,MA,66e3,0,0,6600,17.27,1,0
021xx,B5,B,11.99,3,685,689,1,75.2,MA,48e3,0,0,4100,10.38,1,0
368xx,B3,B,10.99,3,695,699,0,48.7,AL,78e3,1,108,9450,23.69,9,0
142xx,B4,B,11.49,3,680,684,0,78.1,NY,45500.0,0,0,7500,18.78,5,1
750xx,A3,A,6.99,3,760,764,0,9.6,TX,125e3,0,0,12000,4.29,3,0
457xx,A1,A,5.42,3,785,789,0,5.1,OH,31e3,0,0,7500,22.26,1,0
761xx,B1,B,9.99,3,720,724,0,36.4,TX,6e4,0,0,5600,10.96,1,0
275xx,A2,A,5.99,3,770,774,3,10.1,NC,75e3,0,0,9000,7.62,8,0
334xx,C5,C,15.23,3,675,679,1,68.0,FL,6e4,0,0,11400,11.84,4,0
941xx,E3,E,18.79,3,675,679,1,99.1,CA,129005.0,0,0,12000,10.43,1,0
113xx,A5,A,8.49,3,705,709,0,50.6,NY,4e4,0,0,5000,16.5,3,1
570xx,F5,F,21.74,3,670,674,0,99.4,SD,23e3,0,0,2800,4.7,1,1
222xx,E4,E,19.29,6,705,709,0,88.4,VA,1e5,0,0,35000,19.98,6,0
290xx,D1,D,15.62,3,705,709,1,50.3,SC,125004.0,0,0,30000,16.07,1,0
346xx,A2,A,5.99,3,765,769,0,26.4,FL,69e3,0,0,9000,26.31,7,0
110xx,C1,C,12.99,3,695,699,1,64.8,NY,33600.0,0,0,9500,20.32,3,0
799xx,A4,A,7.49,3,720,724,0,36.5,TX,35e3,0,0,3825,14.74,4,0
140xx,C2,C,13.49,6,750,754,2,55.7,NY,15e4,0,0,25000,2.15,8,1
782xx,A5,A,8.49,3,750,754,0,48.8,TX,13e4,0,0,28000,11.37,3,0
484xx,A5,A,8.49,3,725,729,2,37.1,MI,29e3,0,0,7200,25.82,1,0
275xx,B1,B,9.99,3,730,734,3,2.6,NC,25e3,1,100,3000,1.87,1,1
917xx,B5,B,11.99,3,690,694,0,50.0,CA,22718.0,0,0,5425,10.04,3,0
601xx,C3,C,13.99,3,685,689,1,46.4,IL,3e4,0,0,4000,14.44,1,0
280xx,G1,G,22.11,6,660,664,3,74.5,NC,85e3,0,0,20000,13.68,9,0
301xx,C5,C,15.23,3,660,664,2,54.8,GA,17e3,0,0,1500,2.47,1,1
895xx,A5,A,8.49,3,780,784,1,10.5,NV,144e3,0,0,30000,10.18,1,0
808xx,C2,C,13.49,6,715,719,0,30.2,CO,37200.0,0,0,19575,16.68,7,1
913xx,A3,A,6.99,3,745,749,2,20.8,CA,6e4,0,0,5000,23.62,6,0
082xx,A5,A,8.49,3,765,769,1,38.7,NJ,51500.0,0,0,15000,29.99,1,0
023xx,A2,A,5.99,3,790,794,1,4.6,MA,5e4,0,0,5000,12.7,3,0
920xx,B5,B,11.99,6,745,749,0,87.4,CA,55e3,0,0,24250,22.91,2,0
852xx,B3,B,10.99,6,790,794,0,19.8,AZ,8e4,0,0,30000,3.7,1,0
229xx,B3,B,10.99,3,705,709,1,34.6,VA,62e3,0,0,7500,6.12,7,0
294xx,A5,A,8.49,3,715,719,1,44.0,SC,76200.0,1,86,3200,13.39,3,0
959xx,B3,B,10.99,6,780,784,0,18.4,CA,135e3,0,0,35000,14.57,1,1
410xx,F1,F,20.25,6,680,684,3,13.5,KY,1e5,0,0,25000,17.41,1,0
857xx,A4,A,7.49,3,720,724,0,18.4,AZ,36100.0,0,0,5000,24.72,2,0
296xx,D2,D,15.99,6,705,709,0,61.8,SC,62400.0,0,0,18000,19.63,8,0
306xx,D2,D,15.99,3,695,699,0,23.0,GA,126e3,0,0,3600,12.76,1,0
750xx,A4,A,7.49,3,740,744,0,7.7,TX,3e4,0,0,3600,15.72,1,0
018xx,C1,C,12.99,3,670,674,0,11.7,MA,57600.0,0,0,3000,3.65,0,1
368xx,A4,A,7.49,3,725,729,0,88.6,AL,45840.0,0,0,4800,27.83,2,0
705xx,C3,C,13.99,3,695,699,2,63.0,LA,49e3,0,0,14000,12.54,1,0
913xx,C1,C,12.99,3,705,709,2,57.2,CA,45e3,0,0,16000,16.13,2,0
302xx,A1,A,5.42,3,770,774,0,15.4,GA,5e4,0,0,4000,19.51,1,0
060xx,C4,C,14.79,3,665,669,1,62.4,CT,8e4,1,110,4800,17.31,1,0
606xx,B3,B,10.99,3,695,699,0,36.8,IL,35e3,0,0,7000,13.75,5,0
782xx,B3,B,10.99,3,685,689,0,67.5,TX,76793.0,1,104,3025,17.72,1,1
339xx,B3,B,10.99,3,680,684,0,71.0,FL,55e3,0,0,6000,15.25,1,0
109xx,B1,B,9.99,3,720,724,0,58.7,NY,4e4,0,0,13000,18.3,7,1
416xx,D5,D,17.49,6,710,714,1,45.8,KY,7e4,0,0,7800,15.74,3,0
061xx,E2,E,18.39,3,670,674,0,64.2,IL,11e4,0,0,24000,24.51,4,0
704xx,B5,B,11.99,3,725,729,3,54.7,LA,84e3,0,0,23000,20.81,1,0
324xx,B1,B,9.99,3,705,709,0,29.3,FL,36852.0,1,59,6000,18.98,0,0
280xx,E3,E,18.79,6,675,679,0,51.8,NC,4e4,0,0,16950,17.01,1,1
157xx,A2,A,5.99,3,750,754,0,7.6,PA,6e4,1,115,8000,6.22,1,0
104xx,A5,A,8.49,3,715,719,0,39.5,NY,55e3,0,0,10000,9.45,5,0
665xx,A2,A,5.99,3,755,759,2,26.6,KS,96e3,0,0,4200,14.65,1,0
119xx,C3,C,13.99,3,675,679,2,81.6,NY,48e3,0,0,5000,16.75,3,1
285xx,B2,B,10.59,3,700,704,0,81.3,NC,47e3,0,0,7875,23.59,9,0
100xx,B1,B,9.99,3,750,754,0,80.0,NY,42e3,0,0,10000,8.57,1,0
972xx,C3,C,13.99,3,670,674,1,82.8,OR,22e3,0,0,2000,24.0,1,0
198xx,B5,B,11.99,3,680,684,2,59.5,DE,72e3,0,0,3000,19.08,8,0
450xx,C2,C,13.49,3,670,674,0,33.4,OH,65e3,0,0,7000,12.9,1,0
113xx,B5,B,11.99,3,685,689,1,53.7,NY,36e3,0,0,4000,22.43,1,0
940xx,C5,C,15.23,3,670,674,2,60.4,CA,45512.0,0,0,9000,19.27,3,1
100xx,A4,A,7.49,3,755,759,1,16.8,NY,6e4,0,0,10000,4.88,2,0
120xx,E1,E,17.99,6,675,679,3,62.3,NY,33523.2,1,38,11750,23.73,9,0
921xx,D4,D,16.89,3,660,664,1,41.6,CA,55e3,0,0,3325,16.71,9,0
906xx,D3,D,16.49,3,685,689,0,99.5,CA,107e3,1,117,6000,18.19,9,0
275xx,G1,G,22.11,6,660,664,0,35.9,NC,84e3,0,0,17800,5.86,6,0
727xx,C1,C,12.99,3,685,689,0,73.6,AR,41e3,0,0,11525,21.07,4,0
551xx,A5,A,8.49,3,745,749,0,0.0,MN,36e3,0,0,1800,21.17,1,1
301xx,C3,C,13.99,3,705,709,1,71.1,GA,52e3,0,0,20000,11.7,1,0
209xx,G2,G,22.48,6,660,664,1,89.1,MD,95e3,0,0,25000,15.89,1,0
300xx,F1,F,20.25,3,680,684,0,99.8,GA,29e3,0,0,3000,14.19,1,0
701xx,B2,B,10.59,3,720,724,1,60.1,LA,48e3,0,0,8000,5.15,1,0
935xx,B1,B,9.99,3,745,749,0,43.7,CA,5e4,0,0,15000,14.28,1,0
727xx,B3,B,10.99,3,695,699,0,81.1,AR,61e3,0,0,12000,20.22,1,0
637xx,A2,A,5.99,3,770,774,2,2.1,MO,9e4,0,0,4500,7.39,1,0
439xx,B5,B,11.99,6,730,734,0,48.8,OH,99996.0,0,0,15500,10.72,1,0
129xx,C3,C,13.99,6,720,724,1,59.2,NY,41600.0,0,0,14000,8.02,9,0
908xx,B3,B,10.99,3,685,689,0,55.6,CA,39e3,0,0,2200,18.98,1,0
201xx,B1,B,9.99,3,735,739,0,0.0,VA,35e3,0,0,10500,18.62,2,1
840xx,A1,A,5.42,3,805,809,0,8.0,UT,115e3,0,0,10000,1.19,1,0
847xx,D4,D,16.89,3,665,669,1,56.0,UT,6e4,1,91,10000,6.12,0,0
200xx,B1,B,9.99,3,725,729,0,42.9,DC,64548.0,0,0,15000,17.48,3,0
334xx,D5,D,17.49,6,685,689,0,93.0,FL,105e3,1,89,12225,4.23,1,1
336xx,B5,B,11.99,3,685,689,2,60.1,FL,42e3,0,0,5600,14.51,5,1
925xx,B4,B,11.49,3,700,704,2,85.8,CA,71e3,0,0,6000,22.04,1,1
331xx,B4,B,11.49,3,695,699,2,28.8,FL,31e3,0,0,3200,19.66,3,0
785xx,B1,B,9.99,3,755,759,0,38.5,TX,106921.0,0,0,30000,11.28,6,0
065xx,D5,D,17.49,6,690,694,0,74.7,CT,108996.0,0,0,20000,12.25,1,0
600xx,E2,E,18.39,6,680,684,1,35.7,IL,57040.5,0,0,20000,4.96,3,0
081xx,B3,B,10.99,6,740,744,0,38.0,NJ,45e3,0,0,12000,14.61,1,1
073xx,A1,A,5.42,3,780,784,0,15.8,NJ,55e3,0,0,10000,2.18,1,0
992xx,B3,B,10.99,6,735,739,0,9.7,WA,58800.0,1,76,12000,19.45,2,0
932xx,B4,B,11.49,6,710,714,0,79.6,CA,72e3,1,111,5125,8.43,1,0
639xx,F1,F,20.25,6,735,739,2,35.1,MO,185e3,0,0,20000,13.53,4,1
630xx,F5,F,21.74,6,660,664,1,81.5,MO,66900.0,0,0,28000,9.81,2,1
301xx,A1,A,5.42,3,770,774,0,43.7,GA,95e3,0,0,10400,12.13,1,0
991xx,C3,C,13.99,3,680,684,3,86.0,WA,1e5,0,0,7500,24.53,1,0
221xx,C2,C,13.49,6,730,734,0,53.2,VA,74871.0,0,0,22600,8.17,1,0
010xx,A2,A,5.99,3,775,779,2,2.3,MA,81600.0,0,0,5600,8.47,2,0
752xx,A2,A,5.99,3,785,789,0,11.8,TX,62e3,0,0,17000,13.24,3,0
913xx,D1,D,15.62,3,665,669,3,88.6,CA,65e3,1,99,5000,18.28,1,1
631xx,B4,B,11.49,6,750,754,0,34.5,MO,8e4,0,0,25000,20.32,3,0
863xx,F4,F,21.36,6,665,669,0,46.8,AZ,1e5,0,0,25000,24.84,1,0
794xx,B3,B,10.99,3,680,684,0,37.7,TX,54e3,0,0,2000,11.29,2,0
229xx,C2,C,13.49,6,715,719,0,33.8,VA,65e3,0,0,20800,18.5,4,0
945xx,D5,D,17.49,6,710,714,0,41.7,CA,9e4,0,0,24000,6.72,1,0
786xx,C1,C,12.99,6,720,724,0,70.1,TX,103e3,0,0,15000,14.77,1,0
631xx,A3,A,6.99,3,740,744,0,20.7,MO,25500.0,0,0,7000,7.06,1,0
440xx,C3,C,13.99,3,690,694,2,18.2,OH,5e4,0,0,16200,2.52,1,0
103xx,A2,A,5.99,3,745,749,0,22.9,NY,12e4,0,0,6125,2.07,1,1
910xx,A4,A,7.49,3,785,789,1,2.0,CA,43200.0,0,0,10000,1.28,4,0
750xx,A4,A,7.49,3,760,764,2,31.5,TX,9e4,0,0,13675,26.53,1,0
752xx,D2,D,15.99,3,675,679,0,74.6,TX,45e3,0,0,15000,20.13,5,0
726xx,A5,A,8.49,3,700,704,0,7.9,AR,38423.0,0,0,2000,12.56,6,0
981xx,B2,B,10.59,3,710,714,0,91.2,WA,42e3,0,0,5000,16.11,1,0
730xx,B4,B,11.49,6,745,749,1,60.6,OK,44e3,0,0,12000,25.01,1,0
335xx,B3,B,10.99,6,800,804,0,3.7,FL,72e3,0,0,21000,21.45,8,0
087xx,C1,C,12.99,3,695,699,1,84.0,NJ,11e4,0,0,12000,9.96,6,0
070xx,B2,B,10.59,3,715,719,0,17.5,NJ,50176.0,0,0,5000,3.75,3,0
150xx,A1,A,5.42,3,775,779,0,3.9,PA,8e4,0,0,5500,5.33,3,0
100xx,A3,A,6.99,3,780,784,0,31.7,NY,15e4,0,0,8200,2.15,2,0
356xx,D1,D,15.62,3,675,679,1,90.3,AL,56e3,1,96,7500,17.19,7,1
027xx,C2,C,13.49,3,670,674,0,45.8,MA,15e4,0,0,6000,16.22,4,0
606xx,B1,B,9.99,3,715,719,0,68.7,IL,11e4,0,0,14000,5.93,1,0
703xx,E2,E,18.39,6,705,709,0,70.4,LA,118388.0,0,0,27600,13.65,1,0
921xx,A1,A,5.42,3,775,779,1,61.9,CA,58e3,0,0,1500,5.98,8,0
655xx,E2,E,18.39,6,695,699,1,97.5,MO,63600.0,0,0,12000,20.51,1,1
079xx,E1,E,17.99,6,715,719,1,73.0,NJ,75e4,0,0,35000,1.55,7,0
606xx,F4,F,21.36,6,670,674,1,44.5,IL,62e3,0,0,13800,14.98,9,0
945xx,B5,B,11.99,3,690,694,0,82.4,CA,45e3,0,0,17475,22.35,1,0
344xx,B5,B,11.99,6,745,749,0,42.3,FL,38e3,0,0,19000,13.83,1,0
402xx,F4,F,21.36,6,670,674,3,63.9,KY,5e4,1,111,20000,14.33,1,0
410xx,C5,C,15.23,3,665,669,1,94.9,KY,71e3,0,0,1500,19.67,1,0
212xx,C4,C,14.79,6,725,729,2,74.2,MD,66950.0,0,0,20000,24.82,3,1
070xx,C3,C,13.99,6,755,759,1,26.7,NJ,399996.0,0,0,30000,26.88,9,0
114xx,A4,A,7.49,3,715,719,0,74.1,NY,78500.0,0,0,7200,16.62,1,0
341xx,C5,C,15.23,3,670,674,2,51.2,FL,65e3,0,0,8500,5.76,1,0
815xx,C1,C,12.99,6,780,784,3,16.5,CO,52800.0,0,0,22400,2.7,2,1
956xx,D2,D,15.99,3,665,669,1,88.3,CA,136e3,0,0,9800,16.73,2,0
660xx,A4,A,7.49,3,755,759,0,66.1,KS,45600.0,0,0,15000,4.66,1,1
077xx,G1,G,22.11,6,660,664,0,77.8,NJ,57600.0,0,0,26500,19.67,5,0
656xx,B5,B,11.99,3,685,689,0,78.6,MO,16800.0,0,0,6500,12.36,3,0
173xx,A1,A,5.42,3,805,809,2,8.4,PA,91992.0,0,0,3350,1.1,1,0
100xx,C2,C,13.49,3,680,684,0,18.6,NY,62e3,0,0,10000,13.18,3,0
191xx,A5,A,8.49,3,730,734,1,53.1,PA,35e3,0,0,6400,13.37,2,0
278xx,A4,A,7.49,3,715,719,0,19.8,NC,7e4,0,0,6000,14.66,9,0
430xx,A2,A,5.99,3,765,769,0,16.0,OH,47e3,0,0,6000,9.37,1,0
080xx,C5,C,15.23,3,665,669,2,71.8,NJ,105e3,0,0,5600,2.7,1,0
926xx,C2,C,13.49,3,685,689,1,89.8,CA,36e3,0,0,6575,18.47,5,1
432xx,B5,B,11.99,6,735,739,0,58.8,OH,9e4,0,0,21000,21.6,4,0
337xx,B1,B,9.99,3,735,739,1,10.0,FL,42614.0,0,0,7000,1.8,5,1
705xx,B3,B,10.99,3,720,724,0,35.4,LA,72e3,0,0,12000,2.97,6,0
770xx,B4,B,11.49,3,695,699,1,74.1,TX,75e3,0,0,5000,16.1,5,0
334xx,B3,B,10.99,3,710,714,0,77.4,FL,12e4,1,110,15000,10.09,3,0
431xx,C3,C,13.99,6,720,724,1,36.7,OH,48e3,0,0,18225,26.21,6,0
100xx,A4,A,7.49,3,720,724,0,45.5,NY,6e4,0,0,5400,4.86,4,0
100xx,G1,G,22.11,6,660,664,0,90.6,NY,81e3,0,0,18000,18.25,4,1
554xx,C2,C,13.49,3,680,684,2,86.8,MN,33e3,0,0,3375,17.45,1,0
120xx,B5,B,11.99,6,760,764,0,82.9,NY,15e4,0,0,30000,21.7,1,0
891xx,C2,C,13.49,3,690,694,1,77.6,NV,27120.0,0,0,6000,10.4,0,1
925xx,A3,A,6.99,3,730,734,0,9.6,CA,48e3,0,0,3200,11.1,6,0
336xx,A4,A,7.49,3,765,769,2,23.0,FL,154e3,0,0,12225,12.03,4,0
923xx,B3,B,10.99,3,680,684,0,51.7,CA,98e3,1,110,5000,13.47,1,0
828xx,E4,E,19.29,6,670,674,0,82.5,WY,64500.0,0,0,12000,4.15,4,0
554xx,A1,A,5.42,3,805,809,0,5.6,MN,95400.0,0,0,12000,0.79,1,0
183xx,B4,B,11.49,3,700,704,1,44.4,PA,175e3,0,0,7550,14.48,1,0
310xx,B4,B,11.49,6,775,779,1,4.4,GA,54e3,0,0,18000,19.63,1,0
401xx,B4,B,11.49,3,685,689,0,0.0,KY,7e4,1,107,2000,11.42,1,0
920xx,B5,B,11.99,3,690,694,2,49.3,CA,72e3,0,0,4500,7.78,5,0
945xx,B2,B,10.59,3,715,719,0,75.3,CA,1e5,0,0,17600,13.69,1,0
333xx,B3,B,10.99,6,735,739,0,77.3,FL,55e3,0,0,12000,7.24,1,1
981xx,F3,F,20.99,6,670,674,2,71.5,WA,156e3,0,0,30000,16.46,1,0
355xx,A1,A,5.42,3,795,799,0,6.6,AL,43e3,0,0,8800,2.57,9,0
917xx,E5,E,19.69,6,660,664,1,51.2,CA,54e3,0,0,12000,15.62,4,0
490xx,B2,B,10.59,3,700,704,0,28.7,MI,15120.0,0,0,1500,14.68,1,0
194xx,B3,B,10.99,3,710,714,2,24.8,PA,89e3,0,0,7000,16.6,4,0
100xx,D1,D,15.62,3,670,674,1,74.9,NY,9e4,1,55,10000,12.19,1,0
941xx,D2,D,15.99,3,665,669,1,93.1,CA,27e3,0,0,6250,19.42,3,0
211xx,C1,C,12.99,3,710,714,0,53.1,MD,85100.0,0,0,15000,9.41,3,0
206xx,C5,C,15.23,6,730,734,1,29.3,MD,142e3,0,0,24500,11.7,3,0
928xx,C4,C,14.79,3,730,734,1,64.3,CA,215e3,0,0,35000,8.29,1,0
958xx,A3,A,6.99,3,780,784,2,32.4,CA,3e4,0,0,10000,27.92,1,0
077xx,A2,A,5.99,3,735,739,0,34.3,NJ,81e3,0,0,2500,15.44,6,0
895xx,C1,C,12.99,3,710,714,0,87.6,NV,4e4,0,0,16000,7.59,3,0
219xx,C3,C,13.99,3,670,674,1,30.9,MD,56810.0,0,0,2500,19.88,1,0
636xx,A1,A,5.42,3,785,789,0,14.0,MO,33600.0,0,0,3000,1.61,1,0
933xx,B5,B,11.99,3,720,724,1,86.6,CA,80600.0,0,0,13800,18.4,1,0
628xx,B5,B,11.99,6,760,764,1,9.0,IL,32e3,0,0,16000,19.13,1,1
018xx,A1,A,5.42,3,760,764,0,19.0,MA,35e3,0,0,1800,12.86,1,0
310xx,E1,E,17.99,6,680,684,0,60.8,GA,64800.0,1,87,17000,11.74,1,0
021xx,A5,A,8.49,3,725,729,1,4.7,MA,48e3,0,0,2500,20.93,1,0
594xx,A4,A,7.49,3,745,749,1,24.9,MT,78644.0,0,0,5900,27.5,3,1
346xx,B4,B,11.49,3,685,689,0,84.2,FL,58e3,0,0,12000,15.81,1,0
140xx,C2,C,13.49,6,705,709,0,74.7,NY,55e3,0,0,14000,11.74,1,1
105xx,A5,A,8.49,3,735,739,0,60.7,NY,4e4,0,0,10000,13.23,1,0
207xx,C1,C,12.99,6,745,749,1,49.7,MD,74872.0,0,0,20000,22.69,5,0
930xx,C2,C,13.49,6,710,714,0,20.1,CA,7e4,1,118,13600,17.61,2,0
017xx,D3,D,16.49,6,680,684,0,71.4,MA,16e4,0,0,6500,14.97,7,1
951xx,B2,B,10.59,3,695,699,0,51.1,CA,5e4,0,0,5000,19.46,1,0
441xx,A1,A,5.42,3,770,774,0,8.6,OH,125e3,0,0,6000,7.72,1,0
787xx,A2,A,5.99,3,755,759,0,51.2,TX,6e4,0,0,4000,8.52,1,0
028xx,E5,E,19.69,6,665,669,1,79.9,RI,64083.0,0,0,9800,14.89,2,0
273xx,A4,A,7.49,3,740,744,0,51.4,NC,35e3,0,0,14000,22.63,2,0
028xx,D5,D,17.49,3,685,689,0,85.4,RI,67100.0,0,0,25000,22.89,4,0
980xx,C4,C,14.79,3,675,679,2,89.4,WA,41e3,0,0,5000,8.34,6,1
441xx,B3,B,10.99,3,685,689,0,23.2,OH,39e3,0,0,3250,2.31,4,0
063xx,B3,B,10.99,3,685,689,0,55.6,CT,55e3,0,0,4000,18.35,1,0
986xx,A4,A,7.49,6,785,789,0,6.2,WA,55200.0,0,0,5450,2.48,1,0
113xx,C2,C,13.49,6,745,749,1,33.4,NY,65e3,0,0,16000,29.35,4,0
270xx,B3,B,10.99,3,720,724,2,51.9,NC,145e3,0,0,12000,9.46,3,0
334xx,B3,B,10.99,3,720,724,3,5.9,FL,3e4,0,0,3600,1.68,2,0
321xx,B3,B,10.99,6,760,764,0,50.1,FL,46608.0,0,0,17100,27.37,1,0
450xx,C3,C,13.99,3,670,674,2,57.7,OH,49e3,0,0,4000,12.44,7,0
112xx,A2,A,5.99,3,770,774,0,0.3,NY,2e4,0,0,6200,1.2,9,0
273xx,D5,D,17.49,6,700,704,1,88.1,NC,57e3,0,0,16000,11.96,5,1
672xx,B2,B,10.59,3,710,714,3,50.1,KS,6e4,0,0,4000,22.66,1,0
809xx,C3,C,13.99,6,730,734,1,63.4,CO,11e4,0,0,18000,27.73,1,0
895xx,B5,B,11.99,6,715,719,0,48.2,NV,58e3,0,0,12525,24.99,0,0
010xx,C5,C,15.23,3,670,674,1,91.7,MA,35e3,0,0,4000,10.73,6,0
959xx,A5,A,8.49,3,740,744,0,63.7,CA,78e3,0,0,15000,16.51,4,0
432xx,D4,D,16.89,3,685,689,0,88.5,OH,52500.0,0,0,8400,5.55,1,0
480xx,E3,E,18.79,6,675,679,0,62.7,MI,57484.0,0,0,16000,17.56,1,0
640xx,A1,A,5.42,3,795,799,0,15.4,MO,56e3,0,0,5000,5.46,0,0
786xx,D2,D,15.99,6,715,719,1,33.4,TX,6e4,0,0,25000,19.16,3,1
590xx,B5,B,11.99,3,710,714,0,83.6,MT,37440.0,0,0,11000,12.66,1,0
194xx,D4,D,16.89,3,670,674,2,82.8,PA,75e3,0,0,16000,22.5,1,0
481xx,B4,B,11.49,6,785,789,1,3.8,MI,72e3,0,0,14300,8.63,3,0
435xx,B4,B,11.49,3,690,694,0,0.0,OH,34800.0,1,104,5975,7.69,4,0
481xx,C4,C,14.79,6,710,714,2,71.0,MI,74e3,0,0,14000,8.37,1,0
281xx,E3,E,18.79,6,675,679,1,80.5,NC,79e3,0,0,16000,19.81,4,0
025xx,F2,F,20.62,6,680,684,0,97.7,MA,115e3,0,0,20000,7.25,2,1
776xx,C4,C,14.79,3,685,689,1,90.2,TX,153e3,0,0,10000,20.98,1,0
852xx,A4,A,7.49,3,715,719,0,39.8,AZ,14e4,0,0,4475,15.74,3,0
770xx,A1,A,5.42,3,775,779,0,39.5,TX,48e3,0,0,3000,14.15,1,0
064xx,B5,B,11.99,6,700,704,0,38.7,CT,48e3,1,63,3250,13.2,3,1
727xx,D3,D,16.49,3,665,669,1,83.0,AR,28800.0,0,0,10000,14.92,2,0
913xx,C2,C,13.49,6,700,704,0,73.3,CA,39e3,0,0,12000,20.46,6,1
024xx,A5,A,8.49,3,725,729,0,43.9,MA,145e3,0,0,8000,3.02,9,0
941xx,A4,A,7.49,3,720,724,0,47.6,CA,24e3,0,0,3000,12.85,2,0
757xx,B3,B,10.99,3,710,714,0,58.0,TX,8e4,0,0,2500,2.55,9,0
020xx,A5,A,8.49,3,730,734,0,62.3,MA,18e3,0,0,3200,11.27,1,0
952xx,C1,C,12.99,3,680,684,0,92.0,CA,52e3,0,0,2650,10.48,8,0
770xx,A4,A,7.49,3,745,749,1,37.7,TX,65e3,0,0,14000,1.42,3,0
956xx,B5,B,11.99,3,710,714,1,31.5,CA,72e3,0,0,12000,16.07,3,0
103xx,F4,F,21.36,6,690,694,1,99.0,NY,41766.4,0,0,14300,17.93,4,1
123xx,B2,B,10.59,6,795,799,1,9.2,NY,108e3,0,0,12000,1.71,1,0
800xx,D3,D,16.49,3,700,704,0,85.4,CO,119e3,0,0,35000,23.43,1,0
451xx,B3,B,10.99,6,790,794,0,17.9,OH,12e4,0,0,35000,3.83,6,0
959xx,B1,B,9.99,3,710,714,0,65.5,CA,71884.0,0,0,7425,20.2,1,1
075xx,D2,D,15.99,6,760,764,0,4.1,NJ,129500.0,0,0,35000,15.55,8,0
198xx,C1,C,12.99,6,740,744,1,18.4,PA,129600.0,0,0,12000,4.98,1,0
200xx,C5,C,15.23,3,660,664,2,78.5,DC,93e3,1,78,2000,21.24,3,0
087xx,B5,B,11.99,3,700,704,0,73.8,NJ,105e3,0,0,19000,9.99,4,0
117xx,C1,C,12.99,6,775,779,1,5.1,NY,12e4,0,0,35000,5.13,1,0
444xx,B5,B,11.99,6,775,779,2,7.8,OH,87500.0,0,0,28750,2.4,1,0
207xx,G1,G,22.11,6,660,664,2,51.3,MD,136e3,0,0,28000,12.71,1,0
951xx,A3,A,6.99,3,780,784,1,19.3,CA,1e5,0,0,15000,18.88,5,0
243xx,D4,D,16.89,6,740,744,0,32.5,VA,77e3,0,0,35000,23.98,1,0
240xx,A2,A,5.99,3,780,784,0,3.2,VA,62e3,0,0,10000,5.88,2,0
774xx,A4,A,7.49,3,710,714,0,17.6,TX,63e3,0,0,7300,7.33,8,0
207xx,F4,F,21.36,6,675,679,3,63.2,MD,105211.0,1,87,24000,21.9,1,0
430xx,A2,A,5.99,3,730,734,0,59.8,OH,54e3,0,0,3500,20.78,5,0
333xx,B3,B,10.99,3,680,684,0,21.9,FL,6e4,0,0,2800,24.44,9,0
