"","loan_amnt","term","emp_length","home_ownership","annual_inc","addr_state","dti","delinq_2yrs","inq_last_6mths","open_acc","pub_rec","revol_bal","revol_util","total_acc","pub_rec_bankruptcies","fico","is_bad"
"2372",8000,6,4,"RENT",40000,"CA",11.85,2,0,9,0,689,5.7,26,0,707,0
"2373",10000,3,9,"RENT",51000,"CA",9.39,0,3,10,0,10504,89.8,12,0,677,1
"2374",9000,3,4,"MORTGAGE",125000,"FL",7.26,0,3,9,0,38894,3.5,22,0,802,0
"2375",26375,6,1,"MORTGAGE",158000,"VA",22.66,0,1,14,0,38876,82.2,36,0,717,0
"2376",10000,3,1,"OWN",72000,"FL",20.18,0,3,13,0,9874,52.2,18,0,692,0
"2377",10000,3,2,"RENT",21000,"CA",12.23,0,1,8,0,10787,88.2,17,0,717,0
"2378",12600,6,6,"MORTGAGE",65000,"TX",20.05,0,1,9,0,24707,90.5,19,0,667,1
"2379",6000,3,1,"MORTGAGE",110000,"KS",15.82,1,0,14,0,36708,40.2,29,0,687,0
"2380",12800,3,1,"RENT",56000,"CO",24.66,0,1,14,0,11869,72.8,21,0,707,0
"2381",13000,6,1,"MORTGAGE",135800,"VA",11.99,0,2,11,0,26003,79,32,0,697,0
"2382",8000,3,2,"RENT",72000,"IL",11.52,0,1,13,0,27569,65.2,28,0,732,0
"2383",6975,3,5,"MORTGAGE",102000,"SC",20.79,1,1,10,0,21479,81.4,27,0,712,0
"2384",13000,3,1,"OWN",53100,"FL",16.41,0,0,5,0,7670,51.1,25,0,742,0
"2385",12000,6,2,"MORTGAGE",65000,"NJ",18.2,0,1,12,0,14458,53.5,23,0,687,0
"2386",5000,3,4,"RENT",80000,"NJ",0.81,1,0,8,0,830,3.4,14,0,752,0
"2387",17000,3,1,"MORTGAGE",101000,"TX",14.66,0,0,9,0,16868,59.8,13,0,702,0
"2388",12800,3,4,"RENT",38000,"TX",22.58,0,2,7,0,7829,93.2,14,0,717,1
"2389",1600,3,1,"RENT",67171,"NY",17.67,0,0,8,0,3376,30.4,11,0,702,0
"2390",26300,6,1,"MORTGAGE",65000,"OH",15.06,0,0,9,0,19834,90.2,26,0,667,1
"2391",18800,6,1,"RENT",56791,"MD",14.11,1,0,10,0,22908,87.4,20,0,672,1
"2392",12000,3,4,"MORTGAGE",36000,"AR",19.13,0,0,6,0,11360,88.1,9,0,697,0
"2393",28000,3,1,"RENT",111000,"NY",16.36,0,2,9,0,16419,30.1,36,0,762,0
"2394",20000,3,9,"OWN",110000,"NY",11.14,0,1,11,0,16856,71.1,20,0,712,0
"2395",20000,6,5,"MORTGAGE",72000,"OK",29.73,0,1,12,0,29009,61.1,28,0,747,0
"2396",5000,3,1,"RENT",53000,"NC",17.32,0,1,7,0,15647,81.1,26,0,712,0
"2397",19000,3,3,"MORTGAGE",115000,"VA",13.18,0,1,5,0,704,32,16,0,707,0
"2398",35000,3,1,"OWN",73440,"OK",6.5,0,1,8,0,15431,44.2,37,0,747,0
"2399",8000,3,4,"RENT",47000,"FL",22.24,0,2,4,0,16649,76.7,24,0,722,1
"2400",7200,3,1,"RENT",40000,"VA",21.54,0,0,6,0,14408,94.8,10,0,662,0
"2401",2400,3,2,"RENT",45000,"WA",18.69,0,0,18,0,3787,49.2,37,0,692,0
"2402",25000,6,2,"MORTGAGE",87000,"AL",22.25,0,1,11,0,6180,24.3,28,0,682,1
"2403",24250,3,5,"OWN",55000,"AL",15.21,0,1,8,0,7832,73.2,16,0,667,0
"2404",12000,3,2,"RENT",36400,"TX",26.64,0,1,13,0,8076,28.4,27,0,722,0
"2405",15000,6,8,"MORTGAGE",90000,"AZ",14.35,0,1,9,0,13499,59.2,17,0,707,0
"2406",19200,6,4,"RENT",45000,"TX",15.2,0,1,12,0,16509,80.4,29,0,677,0
"2407",9500,3,5,"MORTGAGE",80000,"GA",13.99,0,0,9,0,10231,37.1,17,0,692,0
"2408",20000,6,1,"RENT",45000,"PA",18.88,0,1,11,0,13630,57,17,0,712,0
"2409",9000,3,1,"RENT",45000,"NY",18.35,0,0,9,0,12305,94.7,27,0,687,0
"2410",16000,3,6,"MORTGAGE",68000,"CO",20.84,1,0,5,0,4392,38.5,11,0,747,0
"2411",19600,3,3,"MORTGAGE",60000,"FL",16.2,0,4,12,0,4590,21.5,31,0,742,0
"2412",18800,6,1,"MORTGAGE",58000,"OH",23.63,0,2,7,0,29779,66.8,14,0,727,0
"2413",10000,3,7,"MORTGAGE",75000,"VA",6.94,2,1,7,0,15454,62.3,17,0,682,0
"2414",20000,6,1,"MORTGAGE",51400,"OH",11.49,0,0,16,0,22331,84.9,46,0,682,1
"2415",9750,3,4,"RENT",21600,"CO",8.56,1,3,3,1,0,0,34,1,677,1
"2416",35000,6,1,"RENT",90000,"NJ",16.36,0,0,11,0,21412,85,29,0,672,0
"2417",20000,3,1,"MORTGAGE",63000,"MN",18.32,0,1,11,0,5474,12,14,0,757,0
"2418",12000,3,3,"RENT",72000,"NJ",16.4,1,0,7,0,24844,95.9,20,0,692,0
"2419",8000,3,3,"RENT",50000,"DC",13.32,0,1,8,0,7691,71.9,17,0,702,0
"2420",28000,6,3,"MORTGAGE",67000,"OH",17.64,0,0,8,0,12555,81,38,0,732,0
"2421",6000,3,4,"RENT",93000,"OH",7.64,0,0,9,0,11596,70.3,15,0,667,0
"2422",16000,3,6,"MORTGAGE",109000,"TX",12.45,0,2,9,0,30174,30.3,20,0,772,0
"2423",19600,3,8,"RENT",45000,"LA",22.53,0,2,7,0,18696,82.7,24,0,727,0
"2424",11500,3,2,"MORTGAGE",55000,"AZ",4.45,0,0,7,0,12593,68.1,28,0,732,0
"2425",3000,3,2,"RENT",28800,"VA",24.38,0,2,7,0,6016,36.5,23,0,702,0
"2426",5000,3,1,"RENT",53000,"MI",17.23,0,0,12,0,4691,36.1,21,0,707,0
"2427",7000,3,7,"MORTGAGE",54000,"GA",12.84,0,3,12,0,7568,78.8,46,0,692,1
"2428",23325,3,6,"MORTGAGE",65000,"KS",14.99,0,1,4,0,28435,95.5,15,0,727,0
"2429",22200,3,1,"RENT",225000,"MA",5.14,0,0,8,0,10698,55.4,15,0,692,0
"2430",14675,6,6,"RENT",34500,"IL",24.52,0,1,12,0,12253,89.4,21,0,687,0
"2431",14400,6,7,"RENT",75000,"GA",16.06,0,1,6,0,28675,69.3,35,0,732,1
"2432",28000,6,1,"MORTGAGE",75000,"NC",6.16,0,2,11,0,62427,20.6,29,0,777,0
"2433",12000,6,4,"MORTGAGE",65000,"TX",15.3,1,1,9,0,11601,68.6,23,0,667,0
"2434",15000,3,9,"MORTGAGE",31000,"FL",9.83,0,0,9,0,10222,52.4,13,0,747,1
"2435",15000,6,2,"OWN",33000,"NY",14.36,0,1,9,0,12964,97.1,20,0,662,1
"2436",15850,6,1,"MORTGAGE",36000,"AL",27.6,0,3,10,0,18088,57.8,26,0,727,0
"2437",12000,3,1,"MORTGAGE",46000,"NY",16.28,0,2,10,0,11743,82.7,27,0,692,0
"2438",1800,3,2,"RENT",25000,"GA",17.66,0,0,2,0,673,96.1,5,0,722,1
"2439",17000,3,1,"RENT",90000,"TX",15.41,1,1,12,0,15341,81.6,39,0,667,0
"2440",5500,3,1,"RENT",32000,"MD",21.49,0,1,10,0,9424,88.9,14,0,667,0
"2441",10000,3,1,"RENT",42000,"FL",8.06,1,2,11,0,9010,47.2,32,0,692,0
"2442",11600,6,8,"MORTGAGE",35000,"FL",23.21,0,0,10,0,5041,82.6,14,0,692,0
"2443",16000,6,1,"RENT",62000,"TX",29.36,0,4,19,0,1675,2.2,49,0,742,1
"2444",35000,6,1,"MORTGAGE",95300,"VA",14.71,0,0,10,0,27800,92.7,38,0,677,0
"2445",11100,6,6,"OWN",26000,"FL",20.49,0,1,14,0,14704,77.4,21,0,697,1
"2446",13000,3,5,"RENT",38400,"CA",16.78,0,0,13,0,11205,40,18,0,697,0
"2447",12250,3,1,"MORTGAGE",45000,"CO",22.8,0,0,17,0,14161,84.8,26,0,672,0
"2448",29100,6,1,"RENT",72000,"CA",20.23,0,0,16,0,21842,88.8,32,0,677,1
"2449",21600,6,1,"MORTGAGE",82000,"CA",9.75,0,0,9,0,11891,71.7,26,0,692,1
"2450",10000,3,7,"RENT",61000,"FL",5.57,0,1,7,0,11844,75.4,14,0,667,0
"2451",29100,6,5,"RENT",58000,"CA",22.18,0,1,7,0,24994,89.7,14,0,707,0
"2452",2000,3,3,"RENT",65000,"NJ",8.58,0,3,4,0,4312,77,13,0,682,0
"2453",9500,3,2,"RENT",20000,"CA",14.34,0,0,9,0,7554,78.7,11,0,717,0
"2454",21000,3,1,"RENT",95000,"IL",9.84,0,0,13,0,19919,76,28,0,712,1
"2455",11300,3,9,"RENT",35000,"MA",21.05,0,1,4,0,18255,89,20,0,712,0
"2456",12000,3,1,"RENT",42500,"OH",19.37,0,1,10,0,13874,92.5,25,0,707,0
"2457",15800,6,1,"MORTGAGE",75000,"VA",20.1,0,3,15,0,22045,83.2,32,0,672,0
"2458",18000,3,4,"RENT",68000,"NY",10.66,0,0,11,0,16906,68.2,20,0,717,0
"2459",6400,3,4,"RENT",37000,"VT",11.84,0,1,6,0,6277,75.6,25,0,717,0
"2460",6000,3,8,"RENT",30000,"CA",17.56,0,2,5,0,6859,73,22,0,747,0
"2461",6000,3,2,"RENT",55000,"AZ",14.71,0,1,11,0,7792,59.9,27,0,717,0
"2462",5000,3,4,"RENT",21600,"CA",9.56,0,0,6,0,5874,74.4,8,0,687,0
"2463",26400,6,6,"MORTGAGE",103000,"PA",13.41,0,0,8,0,39789,52.2,33,0,677,0
"2464",11300,3,1,"MORTGAGE",70000,"UT",5.85,1,1,4,0,11214,89.7,11,0,697,0
"2465",14000,3,5,"MORTGAGE",86000,"TX",8.86,0,0,11,0,17395,62.8,22,0,677,0
"2466",15000,3,5,"OWN",50000,"CA",22.44,0,1,5,0,13483,93,8,0,692,0
"2467",23600,3,1,"RENT",102000,"SC",14.19,0,0,17,0,30703,83.9,29,0,697,0
"2468",5100,3,1,"MORTGAGE",36000,"NC",21.57,0,0,9,0,3035,56.2,17,0,717,0
"2469",7500,3,1,"MORTGAGE",75000,"FL",7.49,0,1,5,0,4743,84.7,17,0,727,0
"2470",10000,3,1,"RENT",58000,"NY",9.72,0,0,7,0,10498,52.8,14,0,702,0
"2471",6000,3,2,"RENT",36000,"NM",15.57,0,3,3,0,6243,97.5,6,0,667,0
"2472",2000,3,1,"OWN",1e+05,"NY",14.92,1,0,9,0,27156,77.8,18,0,662,0
"2473",6000,3,1,"MORTGAGE",45000,"TX",27.73,0,1,15,0,25952,40.2,33,0,742,0
"2474",18000,6,1,"RENT",55000,"CA",12.87,0,0,8,0,20273,83.4,19,0,662,0
"2475",10000,3,3,"RENT",49000,"MO",20.4,1,2,11,0,14951,82.1,24,0,662,0
"2476",24000,6,7,"RENT",85000,"CT",19.93,1,0,17,0,24242,70.3,42,0,667,0
"2477",10000,3,2,"RENT",26000,"CT",12.83,0,0,8,0,9687,69.6,14,0,682,0
"2478",10000,3,3,"RENT",40000,"CA",21.63,0,1,9,0,12943,98.8,31,0,702,0
"2479",10175,3,1,"MORTGAGE",45136,"NY",10.79,0,1,12,0,17931,47.3,25,0,697,0
"2480",17000,6,3,"RENT",78050,"VA",16.84,0,3,10,0,16504,89.2,42,0,677,1
"2481",5600,3,8,"MORTGAGE",32000,"FL",23.85,0,2,10,0,2599,26.3,24,0,727,0
"2482",20000,6,1,"RENT",102000,"MD",9.26,0,0,10,0,12417,81.2,13,0,682,1
"2483",10000,3,4,"RENT",50000,"NY",10.99,1,0,9,0,8615,49.2,16,0,692,0
"2484",5600,3,1,"RENT",46000,"NH",4.8,0,1,9,0,3617,60.2,17,0,667,0
"2485",2800,3,1,"MORTGAGE",136000,"NY",10.83,0,2,8,0,28614,77.3,33,0,707,0
"2486",9600,3,2,"MORTGAGE",62100,"MT",11,2,0,9,0,3431,35.4,22,0,692,0
"2487",24000,3,1,"MORTGAGE",88620,"AL",4.06,0,0,12,0,24914,32.2,25,0,782,0
"2488",18400,6,3,"MORTGAGE",61938,"AL",9.01,0,1,5,0,6314,69.4,6,0,727,1
"2489",9000,3,1,"MORTGAGE",98400,"IL",12.93,0,2,13,0,6978,76.7,45,0,757,0
"2490",30750,6,1,"RENT",65000,"OH",19.42,0,0,7,0,20474,73.2,16,0,697,0
"2491",6000,3,1,"RENT",30000,"IL",21.64,0,1,7,0,5837,69.5,8,0,687,0
"2492",5000,3,4,"RENT",41000,"NY",23.47,0,1,17,0,12682,75.5,24,0,662,1
"2493",33600,6,2,"MORTGAGE",240000,"GA",13.56,2,0,12,0,17285,87.3,26,0,697,0
"2494",10000,3,1,"MORTGAGE",48000,"CT",9.47,0,1,9,0,10092,69.6,12,0,717,0
"2495",16800,6,8,"MORTGAGE",55000,"GA",20.57,0,1,10,0,12967,73.7,37,0,707,1
"2496",16550,6,7,"MORTGAGE",52000,"AR",9.88,0,1,7,0,19378,84.6,14,0,722,0
"2497",12000,6,1,"MORTGAGE",48000,"CT",23.3,0,0,8,0,15010,69.8,27,0,727,0
"2498",22000,6,1,"MORTGAGE",85500,"PA",27.9,0,3,14,0,36833,60,34,0,732,1
"2499",10800,3,1,"RENT",75000,"OK",16.59,0,2,9,0,19585,59.2,24,0,742,1
"2500",7200,3,1,"RENT",50000,"FL",24.55,0,0,8,0,14330,81.9,15,0,692,0
"2501",10625,3,1,"MORTGAGE",25000,"VA",14.74,0,1,7,0,15827,68.2,11,0,682,0
"2502",5000,3,1,"RENT",35000,"NY",2.43,0,1,10,0,2313,18.8,19,0,662,1
"2503",10000,3,8,"RENT",49639.62,"MA",21.39,0,1,22,0,13861,50,39,0,677,0
"2504",5000,3,6,"RENT",40752,"CA",23.5,0,1,12,0,4475,40,13,0,682,0
"2505",8400,3,1,"MORTGAGE",62000,"AL",1.84,0,0,16,0,2611,74.6,33,0,742,0
"2506",25000,6,1,"RENT",50000,"CA",5.81,0,0,2,0,6054,96.1,7,0,737,1
"2507",24000,6,1,"RENT",72000,"CA",20.48,0,0,9,0,17099,60.9,16,0,702,0
"2508",4800,3,4,"RENT",95000,"CA",10.74,0,3,10,0,17456,55,26,0,732,0
"2509",14000,3,1,"MORTGAGE",78000,"OK",25.97,0,8,13,0,264,1.1,39,0,767,1
"2510",7000,3,1,"MORTGAGE",125000,"CA",23.6,1,0,16,0,101287,85.1,39,0,677,0
"2511",15000,3,3,"RENT",50000,"CA",16.13,0,1,7,0,6613,79.7,14,0,667,0
"2512",13000,3,7,"RENT",38000,"CO",7.77,0,1,5,0,11285,68,8,0,707,0
"2513",30000,3,1,"MORTGAGE",125000,"CA",13.93,0,0,19,0,15908,47,47,0,717,0
"2514",6400,3,4,"RENT",32000,"VA",9.26,0,0,7,0,7023,69.5,12,0,707,0
"2515",5650,3,1,"RENT",51000,"GA",17.29,0,0,11,0,10222,56.8,13,0,712,0
"2516",7000,3,7,"RENT",60000,"WA",25.56,0,0,13,0,4202,19.4,23,0,732,0
"2517",8500,3,3,"RENT",25000,"CA",18.43,0,0,6,0,12374,85.3,6,0,692,0
"2518",28000,6,3,"MORTGAGE",60000,"WI",8.32,0,1,4,0,14537,89.8,11,0,737,0
"2519",7000,3,6,"RENT",37740,"CA",16.72,0,0,10,0,5723,18.3,12,0,722,0
"2520",30000,6,5,"MORTGAGE",96000,"AZ",14.6,1,0,12,0,26422,66.6,37,0,682,0
"2521",20000,3,2,"RENT",94500,"CA",21.3,0,0,17,0,26095,74.2,28,0,687,0
"2522",6000,3,1,"RENT",32000,"CA",21.94,3,3,14,0,8361,66.7,34,0,672,0
"2523",10000,3,9,"MORTGAGE",72000,"WI",15.12,0,5,6,0,6134,38.3,46,0,767,0
"2524",12000,3,5,"RENT",1e+05,"NJ",18.2,0,0,13,0,27844,75.5,25,0,727,0
"2525",12500,6,1,"MORTGAGE",1e+05,"CA",5.48,0,1,5,0,2094,27.6,7,0,702,0
"2526",15000,6,1,"MORTGAGE",64800,"OH",26.61,0,3,14,0,66461,0.5,32,0,802,0
"2527",16450,6,6,"RENT",38000,"OH",24.85,0,1,13,0,22664,74.9,18,0,692,0
"2528",2500,3,1,"RENT",39420,"HI",21.61,2,3,15,0,5575,58.7,27,0,667,0
"2529",6200,3,1,"OWN",15000,"FL",7.6,0,0,7,0,1670,12.4,10,0,717,0
"2530",12000,3,1,"RENT",62000,"NJ",22.66,0,3,11,0,15588,61.4,29,0,697,0
"2531",10000,3,2,"RENT",45000,"TX",4.93,0,0,3,0,7166,82.4,4,0,692,0
"2532",4800,3,1,"OWN",30000,"MN",16.72,0,0,9,0,6066,87.9,12,0,662,0
"2533",17050,3,7,"MORTGAGE",60000,"CA",20.84,0,1,12,0,24451,74.5,46,0,712,0
"2534",15000,6,1,"MORTGAGE",70000,"OR",22.32,0,0,12,0,22977,98.2,17,0,667,0
"2535",12700,3,3,"RENT",23000,"FL",10.07,0,1,6,0,10181,61.7,15,0,682,0
"2536",35000,6,5,"MORTGAGE",110000,"CO",10.9,1,0,7,0,17566,52.8,18,0,697,0
"2537",12000,6,5,"MORTGAGE",48000,"VA",14.65,0,2,5,0,8466,77,8,0,667,1
"2538",15000,6,2,"RENT",48000,"OH",20.82,0,0,11,0,10589,81.5,23,0,667,0
"2539",24000,6,1,"RENT",70000,"TX",17.67,0,1,6,0,20168,85.8,12,0,692,0
"2540",35000,6,1,"MORTGAGE",185000,"NV",16.72,0,0,16,0,26640,89.6,37,0,707,0
"2541",11200,3,2,"RENT",36840,"NV",14.07,0,0,2,0,7661,95.8,5,0,697,0
"2542",7000,3,1,"RENT",50000,"FL",24.24,0,1,10,0,14450,93.2,32,0,707,0
"2543",6200,6,8,"RENT",55000,"VA",11.35,0,0,10,0,9035,92.2,19,0,677,0
"2544",20000,6,1,"MORTGAGE",60000,"CA",23.54,0,3,10,0,20062,73.5,22,0,707,0
"2545",35000,6,1,"RENT",81500,"MD",21.92,0,0,7,0,28427,98.2,31,0,682,1
"2546",12000,3,1,"RENT",48000,"NY",11.78,0,3,11,0,8022,92.2,20,0,667,0
"2547",8500,6,6,"RENT",82000,"NJ",10.6,0,0,6,0,8522,87.9,12,0,677,0
"2548",12000,3,8,"RENT",45000,"MN",9.89,0,0,10,0,14924,60.9,31,0,737,0
"2549",12000,6,9,"RENT",50000,"CA",24.82,0,0,14,0,20535,81.2,31,0,702,0
"2550",20000,6,1,"RENT",56508,"CA",23.08,1,1,11,0,8831,60.9,21,0,692,1
"2551",10400,3,1,"RENT",57460,"NY",22.62,0,2,9,0,13157,73.1,13,0,687,0
"2552",5000,3,2,"RENT",60400,"FL",12.87,1,1,3,0,7525,66.6,15,0,707,0
"2553",8400,3,8,"RENT",34000,"CA",12.85,0,0,8,0,9083,89.5,9,0,662,0
"2554",24000,6,1,"MORTGAGE",98000,"VA",18.02,0,1,12,0,15893,88.8,24,0,667,0
"2555",20000,3,6,"RENT",1e+05,"MA",26.4,0,0,10,0,17489,95.6,29,0,727,0
"2556",12300,6,6,"MORTGAGE",41000,"MN",24.91,1,1,13,0,20499,90.4,25,0,667,0
"2557",11000,3,1,"RENT",50000,"NJ",11.02,0,0,6,0,5524,65,16,0,672,0
"2558",18950,6,3,"MORTGAGE",49500,"CO",13.99,0,0,9,0,20166,97.4,20,0,697,0
"2559",12000,3,1,"RENT",35000,"CT",13.37,0,0,5,0,11826,85.7,20,0,712,0
"2560",20000,3,2,"OWN",50000,"NC",15.98,0,0,15,0,23622,55.3,26,0,702,0
"2561",3650,6,4,"RENT",29000,"CA",12.5,0,2,12,0,7864,87.4,28,0,682,0
"2562",12000,3,1,"RENT",159500,"TX",13.71,0,0,15,0,19682,83.3,39,0,667,1
"2563",7200,3,1,"RENT",56000,"FL",8.64,0,2,11,0,10541,94.1,17,0,662,0
"2564",33950,3,7,"MORTGAGE",91000,"NC",24.71,0,0,13,0,93812,59.6,29,0,757,0
"2565",13000,6,4,"MORTGAGE",85000,"NJ",8.27,0,1,15,0,15391,56.5,34,0,697,0
"2566",12600,6,2,"RENT",41000,"WA",20.22,1,1,9,0,11807,78.7,11,0,687,0
"2567",15000,3,1,"RENT",60000,"NY",15.56,1,0,17,0,10747,56.5,40,0,707,0
"2568",4250,3,7,"RENT",50000,"NY",9.26,0,2,14,0,9436,57.2,16,0,697,0
"2569",7000,3,5,"RENT",62000,"AZ",5.01,0,0,7,0,3839,58.2,36,0,697,0
"2570",1500,3,1,"MORTGAGE",97000,"CA",19.63,0,1,11,0,35131,85.7,27,0,667,0
"2571",25000,3,1,"MORTGAGE",2e+05,"MA",0,0,3,6,0,0,0,14,0,817,0
"2572",15600,6,5,"RENT",85000,"AZ",18.9,0,0,9,0,15678,80.8,22,0,692,0
"2573",21000,6,1,"RENT",110000,"CA",13.57,0,1,14,0,21357,92.3,36,0,687,0
"2574",20000,6,7,"RENT",65918,"CA",15.53,0,1,5,0,11376,56,21,0,762,0
"2575",20000,6,3,"MORTGAGE",55000,"CA",20.62,0,0,7,0,13788,52.4,10,0,722,1
"2576",12000,3,5,"RENT",42900,"TX",16.03,0,0,9,0,18433,76.8,30,0,717,0
"2577",10000,3,1,"RENT",51000,"CA",10.16,0,0,8,0,15531,96.5,11,0,702,0
"2578",5800,6,1,"MORTGAGE",51300,"CA",17.44,0,2,6,0,10734,94.2,33,0,667,0
"2579",2400,3,3,"RENT",45000,"NY",16.4,0,2,20,0,5703,23.5,39,0,692,0
"2580",28100,6,9,"RENT",60000,"PA",24.16,0,1,7,0,14692,62.8,23,0,722,0
"2581",4500,3,1,"MORTGAGE",72000,"MI",15.77,0,0,7,0,19911,75.1,20,0,742,0
"2582",4800,3,1,"RENT",26000,"MO",11.82,0,1,9,0,7149,70.1,19,0,702,0
"2583",18000,3,9,"RENT",77000,"CA",10.64,0,0,10,0,20893,61.6,22,0,717,0
"2584",25000,3,1,"MORTGAGE",56900,"NJ",15.48,0,0,10,0,44261,71.3,31,0,757,0
"2585",18000,3,2,"MORTGAGE",140000,"CA",2.69,0,0,4,0,14272,81.1,21,0,747,0
"2586",6000,3,4,"RENT",72000,"NY",4.15,0,2,7,0,7600,82.6,11,0,662,0
"2587",35000,6,1,"RENT",143000,"CA",12.95,0,2,16,0,22050,82.3,20,0,667,1
"2588",27000,3,5,"RENT",83000,"CA",19.59,0,0,3,0,27705,92.3,5,0,727,0
"2589",3000,3,1,"RENT",45600,"CA",8,0,0,5,0,6283,52.4,25,0,702,0
"2590",10000,3,1,"RENT",68000,"CA",24.19,0,0,9,0,18860,55.5,10,0,702,0
"2591",10125,3,4,"RENT",70000,"NY",8.13,0,1,12,0,12410,69.7,19,0,692,0
"2592",8000,3,8,"MORTGAGE",47000,"MO",24.92,0,0,13,0,11316,89.1,25,0,687,0
"2593",10000,3,6,"RENT",45000,"MO",7.63,0,0,7,0,8506,61.6,11,0,707,0
"2594",35000,6,1,"RENT",121000,"CA",1.99,0,3,10,0,10994,40.1,15,0,747,0
"2595",21600,6,7,"MORTGAGE",82900,"GA",12.49,0,0,7,0,14501,93,25,0,667,0
"2596",12000,3,3,"RENT",110000,"NY",11.88,0,2,7,0,26493,88.4,25,0,732,0
"2597",6000,3,1,"RENT",49000,"NJ",23.29,0,1,12,0,21477,72.8,18,0,662,0
"2598",14000,3,6,"OWN",70000,"CA",12.26,0,2,5,0,18181,95.7,12,0,687,0
"2599",8000,3,1,"RENT",50000,"CA",19.34,0,3,9,0,7626,80.3,18,0,682,0
"2600",14000,6,1,"RENT",33936,"CA",19.77,0,0,8,0,13787,69.3,9,0,707,0
"2601",8000,3,5,"MORTGAGE",38000,"FL",10.55,0,3,14,0,9471,36.6,28,0,697,0
"2602",21000,3,5,"RENT",125000,"AZ",2.94,0,1,4,0,843,6.5,13,0,772,0
"2603",22000,6,1,"MORTGAGE",70000,"TX",18.45,0,0,6,0,0,0,23,0,757,1
"2604",6000,3,2,"RENT",28800,"FL",18.25,0,2,9,0,8032,57.4,37,0,662,0
"2605",15000,3,1,"RENT",130000,"CA",6.91,0,2,8,0,16460,71.9,17,0,662,0
"2606",5200,3,4,"RENT",54000,"FL",5.58,0,0,11,0,6135,52.9,12,0,697,0
"2607",17500,3,1,"MORTGAGE",40000,"FL",11.43,0,0,4,0,16869,62.9,15,0,782,0
"2608",6400,3,2,"RENT",50000,"CA",15.84,1,0,7,0,7229,71.7,13,0,682,0
"2609",3825,3,3,"MORTGAGE",22000,"WA",9.65,0,2,4,0,6970,89.4,12,0,732,0
"2610",21000,3,3,"OWN",60000,"MA",13.6,0,3,6,0,10078,42.7,34,0,747,0
"2611",14000,3,9,"MORTGAGE",72000,"AK",19.8,0,1,12,0,16703,74.6,26,0,702,0
"2612",18950,3,1,"RENT",50000,"WA",18.94,0,0,17,0,25373,70.1,37,0,717,0
"2613",3000,3,6,"OWN",40000,"NC",8.19,0,0,3,0,596,4.3,10,0,747,0
"2614",2400,3,5,"OWN",48000,"TX",15.28,0,2,19,0,8965,56.7,36,0,682,1
"2615",6000,3,5,"OWN",75000,"NY",18.06,0,1,9,0,18768,66.6,27,0,682,0
"2616",16000,6,5,"MORTGAGE",115000,"GA",10.77,0,0,12,1,18088,76.1,20,1,677,0
"2617",18000,3,1,"RENT",90000,"NY",7.4,0,2,8,0,18039,69.9,23,0,722,0
"2618",10000,3,5,"RENT",25000,"WI",14.11,0,0,6,0,9906,96.2,32,0,682,0
"2619",2125,3,6,"RENT",35000,"NM",14.95,0,3,5,0,5131,95,10,0,692,0
"2620",7500,3,5,"RENT",34000,"MO",29.29,0,2,13,0,13550,60,26,0,722,1
"2621",10000,3,4,"MORTGAGE",80000,"FL",2.59,1,2,8,0,30407,7.4,24,0,762,0
"2622",21000,6,1,"MORTGAGE",70000,"NC",7.35,0,2,9,0,61482,29.6,26,0,752,0
"2623",25000,3,2,"RENT",250000,"MA",10.78,0,0,10,0,41044,94.6,26,0,712,0
"2624",16000,3,1,"RENT",40000,"NJ",14.46,0,1,7,0,13723,70,14,0,732,0
"2625",20000,3,7,"MORTGAGE",60000,"TX",21.42,0,1,6,0,6264,46.4,21,0,757,0
"2626",3600,3,1,"RENT",106000,"NY",2.89,0,2,12,0,6949,68.1,27,0,682,0
"2627",20000,6,5,"RENT",99996,"NJ",0.07,0,1,2,0,212,6.1,11,0,712,0
"2628",24000,6,1,"RENT",98000,"MD",23.74,0,0,14,0,27810,78.8,20,0,682,0
"2629",19075,6,2,"RENT",50000,"GA",22.75,1,0,11,0,11862,67.8,51,0,672,0
"2630",10000,6,4,"RENT",81600,"CA",12.19,0,1,24,0,8311,33.6,41,0,702,0
"2631",8000,3,1,"RENT",25000,"CT",15.74,0,0,8,0,6295,78.7,12,0,692,0
"2632",4000,3,1,"MORTGAGE",15456,"NC",19.18,0,0,5,0,7605,85.4,11,0,722,0
"2633",18800,6,1,"RENT",46000,"OR",16.15,0,3,6,0,24825,97.9,18,0,707,1
"2634",14000,3,4,"RENT",84000,"CA",14.57,1,3,12,0,31281,78.6,41,0,702,0
"2635",15000,6,1,"RENT",29000,"CA",11.88,0,1,3,0,10265,73.8,16,0,737,0
"2636",16775,3,4,"MORTGAGE",140000,"IL",12.42,1,1,18,0,35088,53,36,0,692,0
"2637",6325,3,3,"RENT",25000,"CA",22.94,1,1,9,0,11015,70.6,33,0,717,0
"2638",13225,3,5,"RENT",35000,"CA",22.53,0,2,16,0,12965,62.8,25,0,687,0
"2639",10000,3,2,"RENT",31000,"IL",12.08,0,1,15,0,11279,62.7,21,0,677,0
"2640",13500,3,5,"RENT",1e+05,"AZ",3.16,0,0,6,1,7569,49.5,10,1,717,0
"2641",12000,6,3,"OWN",60000,"HI",17.62,0,0,7,0,11082,69.3,12,0,707,0
